"Id","SalePrice"
2850,285858.850156255
2851,199688.660505342
2852,235949.066588646
2853,232252.850782782
2854,138886.006068565
2855,200349.553614905
2856,190785.527701776
2857,180737.507251803
2858,200367.782606814
2859,123729.119518206
2860,140779.802108955
2861,137439.258923702
2862,197535.824524933
2863,122897.378757426
2864,235950.76218431
2865,132487.337708891
2866,140656.073004294
2867,102837.706215209
2868,89265.5334085368
2869,111934.78983352
2870,130560.888595737
2871,85109.4500797997
2872,55027.8958408287
2873,107248.778438115
2874,137104.412671778
2875,105035.303522789
2876,159680.727716774
2877,146465.937499697
2878,175035.375759346
2879,136700.906167556
2880,104008.472200495
2881,160518.616457529
2882,171970.311626232
2883,185032.694605293
2884,199422.979467481
2885,192765.795734106
2886,244712.972084932
2887,97171.9349782251
2888,143176.476023242
2889,53390.0542208369
2890,87573.3417142424
2891,131368.100863361
2892,72353.1595299419
2893,105359.791723788
2894,62299.1848076944
2895,317540.267374174
2896,276619.3636853
2897,208616.861732061
2898,144226.582911855
2899,206763.531970811
2900,161923.985468272
2901,237309.974551553
2902,181826.730347682
2903,337525.578246092
2904,338352.157480901
2905,109231.055698206
2906,217475.668871855
2907,105336.704434613
2908,136539.650044934
2909,142372.353340163
2910,79184.6945408662
2911,81424.3052153101
2912,149375.705717934
2913,86564.0009845012
2914,77623.9731831221
2915,90894.2898329299
2916,82868.6936572055
2917,169280.866901902
2918,120992.506641413
2919,226954.053811275
